MC,,1,One of the benefits of setting goals that will help you in your relationships with others is that setting goals,2,gives you a way to measure your progress.,helps you understand yourself.,helps you stay on task.,raises your level of self-esteem.
MC,,1,Kate is a consultant who specializes in helping companies discover and implement positive solutions to problems in their business processes. Kate's work could best be described as,4,financial counseling.,public relations.,marketing research.,business analysis.
MC,,1,"To reduce risks associated with unethical business activities, a company should clearly communicate its",1,code of conduct to all employees.,terms-of-sale policies to executive managers.,product requirements to its primary distributors.,dividend payment schedule to suppliers.
MC,,1,A manufacturer uses software to run its production lines that can only operate on a maximum of 15 separate production lines at once. This is an example of a(n) __________ factor influencing process design.,2,human,technology,regulatory,environmental
MC,,1,A business process change will likely be required if a company,2,goes out of business.,merges with another company.,plans a meeting for Friday.,has a profitable quarter.
MC,,1,A disruption in the supply chain can cause a business to,4,encourage employees.,make more money.,create happy customers.,stop production.
MC,,1,The main difference between arbitration and mediation is that,3,mediation applies to criminal cases.,mediation involves a third party.,arbitration involves a judgment.,arbitration is a nonbinding process.
MC,,1,Supply chain networks encompass the flow and movement of __________ among __________.,4,classified information; protest groups,employees and customers; governments,government officials; Fortune 500 companies,materials and information; organizations
MC,,1,Longer supply lines resulting from globalization will most likely increase __________ for suppliers.,4,visibility,speed,product quality,risk
MC,,1,What is one way that employees can help their companies protect digital assets?,2,Share passwords with everyone in the company,Follow company policies about giving out personal information,Download documents from unevaluated websites,Send out emails to update everyone on security policy changes
MC,,1,"To protect customer data such as credit card information, businesses should",4,use a shared server to store information.,accept payments in cash only.,require that all customers show an ID.,keep sensitive records encrypted.
MC,,1,Which of the following is an advantage of a supply chain's ability to adjust internal inventory levels:,4,It develops better supplier relationships.,It no longer needs to monitor inventory levels.,It significantly reduces transportation costs.,It can respond to changes in the marketplace.
MC,,1,"Even when times are tough for Caitlin's business venture, she tends to remain positive—she looks at the glass as half full rather than half empty. What characteristic of entrepreneurship is Caitlin exhibiting?",4,Determination,Organization,Innovation,Optimism
MC,,1,Which of the following employees has a supply chain management career:,4,Saeed interviews potential employees.,Rose orients new employees.,Ian is in charge of employee benefits.,Lena is in charge of demand forecasting.
MC,,1,What type of information can be included in an interview follow-up letter?,4,Explanation of salary expectations,Chronological review of employment,Detailed description of education,Brief reminder of qualifications
MC,,1,"Brandon, an accountant, wants to expand his professional network and stay up to date in his industry. However, he doesn't have time to commit to attending events on a weekly basis. Which of the following resources would best help Brandon achieve these goals:",3,Classes/Seminars,Trade journals/periodicals,A professional association,A social group outside of work
MC,,1,"When Caroline explains the company's rules of conduct to a new employee, she should also explain",4,when the rules were implemented.,the specific reasons for having all the rules.,who developed the rules.,the consequences of breaking the rules.
MC,,1,In which of the following documents does the project manager clearly define the project's terms and conditions for stakeholders:,1,Statement of work,Team agenda,The project audit,Project schedule
MC,,1,Change management occurs in a cycle because,1,organizations always need to change.,organizations push for unnecessary change.,change is harmful for most companies.,change is difficult to implement.
MC,,1,Reviewing activity status reports helps a project manager,4,develop specifications.,create barriers.,determine project scope.,control the project.
MC,,1,Which of the following is an example of a project manager delegating responsibility to a project team member:,3,Stan asks Joanna and Tom for suggestions to improve process efficiency.,Bill tells Peter that he needs to remember to include a cover sheet with his TPS report.,Nina advises Milton that he is responsible for preparing the team's weekly status report.,Anne determines that Bob has the desired organizational skills to be on the project team.
MC,,1,"ABC Builders is two months behind schedule on the mall it is building. Management has decided to ""crash"" the project. Which of the following is an example of ""crashing"" a project:",4,Extend the completion date by two months,Stop the project and allow another company to finish it,Start installing lights now instead of waiting until the painting is complete,Hire 10 additional construction workers
MC,,1,What is the primary purpose of developing a post-implementation review during the closure phase of a project?,4,To archive all project documentation,To document necessary changes for future projects,To formally release all resources from the project,To determine if the deliverables achieved project goals
MC,,1,The cost of employing product inspectors is a(n) __________ cost.,3,internal failure,prevention,appraisal,external failure
MC,,1,Identifying and eliminating defects that cause variations in quality is the primary goal of,2,acceptance sampling.,Six Sigma.,behavior modeling.,“Big Q.”
MC,,1,What step in the Plan-Do-Check-Act (PDCA) continuous improvement technique involves analyzing the results of a small-scale change to determine if the change was effective?,2,Do,Check,Act,Plan
MC,,1,"Before beginning a new project, a manager who uses business process thinking would most likely",4,examine the financial implications of the project to make sure it will be profitable.,explain to employees the end result that the manager wants to achieve from the project.,create a list of things that employees should avoid doing during the project.,determine the steps that employees need to follow to complete the project.
MC,,1,"When a company uses computer software to assess the risk levels associated with alternative actions in a variety of business situations, it is conducting",4,qualitative research.,a product feasibility study.,top-down forecasting.,what-if planning.
MC,,1,"When a business actively takes steps to ensure that it is complying with safety standards, its goal is to reduce",4,property disputes.,social responsibility.,fraudulent activity.,liability exposure.
MC,,1,"A car manufacturer in Country A purchases parts from a factory in Country B. When Country B suffers a massive earthquake, the car manufacturer is forced to put production on hold until it can find another factory to supply the parts. What type of risk does this situation illustrate?",2,Employee,Environmental,Political,Health and safety
MC,,1,An important part of the planning function of management is to determine the business's,2,profits.,goals.,wants.,sales.
MC,,1,Which of the following is the first step of effective managerial planning:,4,Establish criteria to evaluate strategies,Evaluate the quality of various processes,Develop procedures for activity implementation,Use a systematic approach to establish objectives
MC,,1,Under what circumstances would a company adopt a matrix organizational structure?,3,It has offices in several cities.,It has mostly inexperienced employees.,It frequently uses cross-functional teams.,It has fewer than 50 employees.
MC,,1,What directing activity involves rewarding employees with positive feedback and monetary incentives?,3,Coordinating,Supervising,Motivating,Producing
MC,,1,The primary way that managers control employees is by,1,making sure employees are doing what they are supposed to be doing.,interacting with customers to see how employees are doing.,controlling the level of work-life balance that employees enjoy.,monitoring how the company’s public relations team is performing.
MC,,1,"Every month, a technology company has all-staff meetings in which employees team up and brainstorm new ideas together. Many of these ideas lead to innovative new products. This is an example of how __________ helps organizations innovate and change.",1,collaboration,training,customer service,resilience
MC,,1,What does it mean to obtain sponsorship within the organization during the change management process?,4,Earning the support of other companies in the industry,Obtaining funding for the change from an external sponsor,Gaining acceptance of the change from company stockholders,Securing the approval and involvement of senior executives
MC,,1,"A work breakdown structure is hierarchical, which means that it",1,logically organizes work into smaller parts.,eliminates unnecessary work.,ensures that 100% of the scope is covered.,can only be organized in one way.
