MC,,1,Why do businesses often evaluate vendor performance after orders have been delivered?,3,To negotiate future discounts,To establish product specifications,To identify the most capable suppliers,To organize the receiving areas
MC,,1,What is required to maintain favorable relationships with vendors?,3,Occasional interaction,Limited communication,Ongoing cooperation,Full disclosure
MC,,1,"The information that a regular purchase order should include are product specifications, quantities, prices, and",3,the invoice date.,location of buyer's customer.,shipping requirements.,usage rates.
MC,,1,Which of the following are examples of inventory that consists of finished goods:,4,"Boots, minerals, and shampoo","Automobiles, coal, and bottled water","Mops, candy bars, and ore","Computers, sweaters, and bath towels"
MC,,1,What is the key to effective use of concessions during a negotiation with a vendor?,2,Obtain leverage by conceding on a major point first.,Concede on minor points before major points.,Allow minimal room for concessions before negotiations begin.,Portray important concessions as more valuable than they really are.
MC,,1,Production is the process that involves __________ goods or services.,2,pricing,creating,selling,distributing
MC,,1,"Payroll, rent, utilities, and supplies are all classified as __________ expenses.",2,variable,operating,fixed,contractual
MC,,1,A businessperson conducted an analysis which indicated that the company's productivity increased15% last quarter after implementing a new production process. The purpose of the analysis was to,4,formulate a plan.,solve a problem.,reduce organizational waste.,validate an action.
MC,,1,The style and appearance of your clothing should maximize your,2,self-concept.,personal image.,weaknesses.,personal habits.
MC,,1,A major purpose of establishing personal goals is to,3,identify your wants.,decrease personal needs.,achieve success in life.,get help from others.
MC,,1,A high degree of self-understanding will help an individual to,4,satisfy unmet needs.,ensure success on the job.,control others' behavior.,select an appropriate career.
MC,,1,Which of the following skills are at the core of most business activities:,4,Computer/Technology skills,Creativity,Math skills,Communication skills
MC,,1,Which of the following is appropriate to include in a letter of application:,1,Your work experiences that relate to the job opening,The ages of your children,The reasons for frequent job changes,Your list of references
MC,,1,Which of the following is a trade association which primarily operates on a local level:,3,Small Business Administration,American Marketing Association,Chamber of Commerce,Service Corps of Retired Executives
MC,,1,What tends to increase when all employees follow the company's rules of conduct?,2,Laissez-faire leadership,Organizational cohesiveness,Subculture power conflicts,Inflexible attitudes
MC,,1,"Angela Randall is the chief benefits administrator for the HiTech Telecommunications Company's human-resources department. If HiTech uses a hierarchical organizational structure, who is Angela's immediate supervisor?",2,"Cynthia Ambrogi, Vice President of Human Resources","Bob Murray, Human Resources Director","Wilma Mitchell, Benefits Assistant","Rich Armstrong, Senior Recruiter"
MC,,1,What are a business's organizational goals based on?,4,The industry's needs,The customers' opinions,The employees' input,The business's purpose
MC,,1,"So that a business can achieve its organizational goals, the business's employees must have",2,comprehensive analytical skills.,adequate training.,detailed reports.,unlimited resources.
MC,,1,"When Deidra was developing the statement of work (SOW) for a complex construction project, she included a statement that describes the things that the project will and won't include. This statement is defining the project",3,risks.,outcome.,scope.,constraints.
MC,,1,A primary purpose of preparing a work breakdown structure for a project is to,4,evaluate the quality of resources.,set the project goals.,identify the project deliverables.,streamline the workload.
MC,,1,"During a weekly status meeting, Tom said, “We've worked extremely hard and have made some tremendous progress on this stage of the project, so I am taking the team out to lunch next Wednesday.” What project-management activity is Tom performing?",3,Assessing,Coaching,Rewarding,Organizing
MC,,1,Which of the following is a question that should be answered when developing the “lessons learned” document:,3,Who are our stakeholders?,What equipment should we use?,How can we improve?,What are the risks?
MC,,1,A furniture manufacturer has been receiving complaints about the safety of its Model BA2X baby crib. What is the first thing the manufacturer should do?,2,Make style improvements to the crib.,Initiate a product recall.,Offer refunds to the customers.,Ship the customers another crib.
MC,,1,Which of the following is a true statement about the Capability Maturity Model Integration (CMMI) framework for quality improvement:,1,CMMI helps a business improve quality by linking specific activities with organizational goals.,It is used primarily to continuously improve a business's product-development processes.,CMMI improves efficiency by dividing the company into separate organizational functions.,It focuses improvement at the highest organizational level rather than by division or project.
MC,,1,"To continuously improve their quality processes, businesses need to",4,solicit customers.,implement flexible policies.,promote change.,establish benchmarks.
MC,,1,How can a business reduce risks that are associated with a poor public image:,4,Offer credit to few customers,Maintain minimal inventory levels,Encourage fraudulent behavior,Implement an ethics program
MC,,1,"Many computer software programs help businesses determine their levels of business risk, which is helpful when they develop",3,endorsement records.,content theories.,contingency plans.,monetary regulations.
MC,,1,Which of the following is an ethical issue related to public safety that may increase a business's risk levels:,1,Taking shortcuts to complete a bridge construction project on time,Monitoring smokestack emissions on an occasional basis,Implementing changes to increase production-line security levels,Exaggerating the capabilities of a commercial vacuum cleaner
MC,,1,What function of management establishes a company's levels of authority?,1,Organizing,Staffing,Controlling,Evaluating
MC,,1,An important activity of the staffing function of management involves,4,establishing standards.,evaluating performance.,delegating tasks.,compensating employees.
MC,,1,What management function involves motivating and encouraging an employee?,1,Directing,Planning,Organizing,Recruiting
MC,,1,Which of the following is the first step in the control process:,2,Take corrective action,Set performance standards,Measure performance,Compare performance to standards
