MC,,1,Which of the following is most likely to be a consequence for a business that neglects its financial information:,1,A business might exceed its budget.,Salespeople might not be prepared.,The target market might not be reached.,Competitors will perform better.
MC,,1,Effective budgets should always be,3,inflexible.,optimistic.,evaluated.,secretive.
MC,,1,"According to a company's most recent statement of cash flows, its cash flow from operations for the most recent year was $1,375,400. The net cash used by investing was an outlay of $690,000. The net cash spent on financing was $140,300. What was the company's free cash flow?",2,"$549,700","$545,100","$686,400","$830,300"
MC,,1,Making employment information available to job seekers in many locations at the same time is one way that computer technology impacts,2,business development.,human resources management.,corporate communications.,organizational decision-making.
MC,,1,"A manager in a manufacturing facility must rely on her/his skills and intuitions; however, a computer program that uses gathered knowledge to reinforce her/his choices can be a great tool. This program is known as a(n)",4,expert system.,intranet.,spreadsheet.,decision support system.
MC,,1,"To have effective knowledge-management processes, businesses need their employees to have a(n) __________ attitude.",2,cautious,transparent,argumentative,curious
MC,,1,One tool that businesses can use to allow employees and customers to share knowledge through their websites is by posting,1,message boards.,meta tags.,bots.,interesting content.
MC,,1,Which of the following is an action that a business can take to capture tacit knowledge from its employees:,1,Conducting personal interviews,Holding customer focus groups,Developing a competitive analysis,Obtaining statistical reports from the Internet
MC,,1,"At an exhibit, an employee helps customers make selections of new items that appeal to them. Which function of marketing is the salesperson performing?",3,Pricing,Promotion,Selling,Distribution
MC,,1,“Helsinki is the capital of Finland” is an example of what type of information?,3,Criticism,Opinion,Factual,Unproven
MC,,1,One way for a person to verify the reliability of an online article's information is by,1,comparing the information with other articles about the topic.,evaluating the author's writing style.,gathering internal reports from the company's database.,asking others for their opinions.
MC,,1,Who is responsible for information management?,2,The information management department,Everyone in the organization,An information technology manager,The chief executive officer
MC,,1,"If a business wants to send a mailing to customers in specific geographic regions, it should set the database query to sort its customer information by",3,name.,sales volume.,state.,street number.
MC,,1,What spreadsheet function enables Audrey to reorganize sales data in one column so the dollar values appear in descending order?,2,AutoSum,Sort and filter,Merge,Find and select
MC,,1,"To streamline its information systems, the Mason Company wants to purchase a computer program that performs a variety of related functions, such as accounts payable, accounts receivable, and general ledger applications. The Mason Company should purchase a(n) __________ computer package.",1,integrated software,marketing intelligence,engineering design,customer identification
MC,,1,Which of the following is a project-management software application that duplicates the project database and enables project managers to evaluate potential changes to the project plan and assess “what if” scenarios:,2,Transaction processing,Test environment,Encryption,Digital scanning
MC,,1,"A company wants to know how to better advertise to specific segments of customers, so it groups its customer data based on their incomes. This company is using the __________ method of data mining.",2,decision tree,clustering,neural networks,huddling
MC,,1,"A company switched to a new database, but only the IT professionals in charge of the change were aware of it until it had already occurred. The company failed to",2,adapt to new technology.,communicate data change.,track changes in data.,attend to industry trends.
MC,,1,Which of the following is an example of an ethical issue related to the business's operations function:,4,An assistant supervisor changes the weekly production schedule.,A salesperson gives a customer a price break on an obsolete item.,A manager obtains shipping information from several transportation companies.,An assistant buyer accepts a gift from a potential vendor.
MC,,1,"The local government fined Lenny's Grille because there were 75 more patrons in the facility at one time than legally permitted. In this situation, the business violated a",3,traffic ordinance.,federal property law.,maximum capacity code.,construction permit.
MC,,1,"A company trained you for five days on how to run a high-speed printing press. Now you are working by yourself, but you have forgotten a step in the process although the machine seems to be operating correctly. What should you do?",1,Ask for help.,Stop the press.,Skip that step.,Continue working.
MC,,1,What type of security problem is most frightening to a business's employees?,1,Robbery,Fraud,Burglary,Shoplifting
MC,,1,How can you make sure your project plan is realistic and thorough?,4,Use to-do lists.,Identify project stakeholders.,Create a budget.,Obtain feedback from your team.
MC,,1,When is a project's scope determined?,3,Before the planning stage begins,In the middle of the planning stage,At the beginning of the planning stage,At the end of the planning stage
MC,,1,"A standard purchase order should include product specifications, quantities, prices, and what else?",3,The invoice code,Location of buyer's customer,Shipping requirements,Credit references
MC,,1,All-purpose flour is an important ingredient in a variety of baked goods. What type of inventory would all- purpose flour be for a bakery?,4,Packing material,Work in progress,Finished good,Raw material
MC,,1,"Which of the following is a non-price issue that a business might negotiate with a vendor when purchasing expensive, complex equipment:",1,Post-sale service,Payment terms,Volume reductions,Compensation
MC,,1,The practices of not relying on inspection to achieve quality and lowering costs by working with just one supplier are part of which quality control technique?,4,Continuous improvement,Six Sigma,Lean operations,Total quality management
MC,,1,"When combined, which costs equal all of the expenses incurred by a company?",2,Salaries and rent,Overhead and direct costs,Direct labor and materials,Products and services costs
MC,,1,"When a business analyst is finished working on a project, s/he should then",3,attempt to understand the existing processes that are in place.,determine the primary stakeholders related to the project.,evaluate the effectiveness of the project's solutions.,clarify the project's primary business objectives.
MC,,1,"Before assigning a new project to her employees, Joanna establishes the steps that her staff needs to take to complete the project. Joanna is utilizing",2,human resource planning.,business process thinking.,agile project management.,change management.
MC,,1,A business process design should seek to achieve simplicity because complex designs,3,require documentation.,must be validated.,result in more errors.,cannot be automated.
MC,,1,"Premiere Office Supplies used to make enough revenue through existing customer reorders, but lately, many customers have begun ordering from YourOffice, a new retailer. Therefore, Premiere Office Supplies had to change its sales process to increase revenue due to",2,growth.,competition.,technology.,regulation.
MC,,1,"Akua is in charge of supervising the entire process of getting products into the marketplace, otherwise known as the flow of goods. Akua's job title is most likely",3,chief financial officer.,line supervisor.,supply chain manager.,inventory manager.
MC,,1,The use of technology in supply chain management often results in,1,increased efficiency.,improved budgeting.,decreased efficiency.,more human error.
MC,,1,Supply chain networks are often,2,eliminated.,redesigned.,unimportant.,unprofitable.
MC,,1,One possible downside to choosing overseas suppliers is,2,increased costs.,increased delivery times.,a simpler supply chain.,increased taxes.
MC,,1,How can a company hold employees accountable for protecting digital assets?,4,Background checks,Encryption software,Project management software,An effective laptop security policy
MC,,1,"As a specific outcome you intend to work toward, a goal is a(n)",1,target.,skill.,performance.,evaluation.
MC,,1,Employees who have supervisory responsibilities for part or all of the business work in,2,business information management.,general management.,securities and investments.,merchandising.
MC,,1,"Human resources management, operations management, and administrative services are all employment opportunities within",4,secretarial and managerial services.,financial and banking services management.,human affairs and counseling services.,business management and administration.
MC,,1,"Employers promote employees who have shown that they are reliable, trustworthy, and",1,competent.,dependent.,interesting.,aggressive.
MC,,1,Social media policies are especially important in today's modern world because,3,the Internet can only harm a company's reputation.,employees can't be trusted with technology.,negative comments can spread quickly online.,companies rely on social media to communicate.
MC,,1,Which of the following statements regarding the chain of command is true:,4,"It's okay to ask for help from someone below you in the chain of command, rather than asking",You should always report to the person with the most expertise on the topic you need help with.,"If you know your boss can’t help you with something, you shouldn’t bother asking him/her.",It’s typically inappropriate to report to anyone else in the chain of command besides your direct
MC,,1,"When Deidra was developing the statement of work (SOW) for a complex construction project, she included a statement that describes the things that the project will and won't include. This statement is defining the project",4,constraints.,outcome.,risks.,scope.
MC,,1,Which of the following is a true statement about the work breakdown structure (WBS) in project management:,3,The project manager should require team members to approve the WBS.,The project scope remains the same after making changes to the WBS.,Each work package should take between eight and 80 hours to complete.,Team members develop the WBS dictionary after they carry out their work tasks.
MC,,1,"When executing a project, the project manager must often",2,develop a project charter.,update the project plan.,form a steering committee.,revise stakeholder requirements.
MC,,1,What should project managers do to ensure that team members will perform their designated tasks efficiently?,3,Correct the team members' mistakes for them,Ask team members if they like their assignments,Communicate their roles and responsibilities to them,Provide a team evaluation form
MC,,1,Which of the following pieces of information are included in the “lessons-learned” document when closing a project:,3,"Statement of work, successes, and failures","Costs, suggestions for improvement, and project charter","Successes, failures, and suggestions for improvement","Project charter, successes, and failures"
MC,,1,An organization-wide system that businesses use to ensure that products meet quality standards is known as quality,3,management.,control.,assurance.,improvement.
MC,,1,Which of the following statements is true about the Six Sigma quality management framework:,4,It can be effective without establishing incremental benchmarks.,It focuses on increasing employee job satisfaction.,It emphasizes lowering costs more than improving quality.,It involves change throughout the entire organization.
MC,,1,How do ethics relate to risk management?,4,The best form of business ethics is risk management.,Risk management is all about the ethical treatment of customers.,Risk management is insurance for lapses in business ethics.,The best form of risk management is adherence to business ethics.
MC,,1,Using appropriate software to protect confidential data that are stored on a company's computer systems is an important part of managing,3,physical safety risks.,natural disasters.,security risks.,environmental hazards.
MC,,1,Which of the following is the type of action that a business is taking when it continuously monitors the laws that affect its operations for the purpose of minimizing risk:,1,Preventative,Corrective,Reactive,Remedial
MC,,1,Which of the following questions should effective managerial planning answer:,4,How will we monitor the work effort?,Who will do the work?,Did we accomplish our goals?,What do we want to do?
MC,,1,"Success Unlimited Corporation has a detailed structure that determines job roles. Therefore, all employees know exactly what they are supposed to be doing and feel confident and satisfied in their positions. This is an example of how",3,organizational structure leads to cooperation.,it is important to know who is in charge.,managerial organization leads to a sense of security.,companies that grow quickly are more organized.
MC,,1,"When a manager is directing, s/he is",1,initiating action.,setting goals.,identifying resources.,evaluating feedback.
MC,,1,"A customer contacts a manager regarding a billing error. After confirming the discrepancy, the manager asks an employee to void the existing invoice and create a new invoice with the correct information. What type of control is the manager using in this situation?",2,Feedforward,Feedback,Concurrent,Coercive
MC,,1,Company executives decided to add a new product line to the company's mix. The company would benefit from,3,adjusting its budget.,hiring new employees.,change management.,ethics training.
MC,,1,Andy presents his idea for restructuring his company to the board of directors. In which stage of the change-management lifecycle is Andy?,1,Review and authorize,Identify need for change,Implementation,Close
MC,,1,A business that looks for ways to turn a risk into a strategic advantage would be considered an organization that is,2,risk-tolerant.,risk-seeking.,risk-accepting.,risk-averse.
