MC,,1,Trent was reviewing a business record that did not reflect updated information. The quality of the business record was compromised because it was,4,irrelevant.,unavailable.,unorganized.,inaccurate.
MC,,1,Company B's management has determined that it must downsize. Three persons in the customer service department will lose their jobs. Which of the following records can management use to help them determine which employees to keep:,1,Human resources records,Production records,R&D records,Inventory records
MC,,1,Running out of inventory can result in,4,more satisfied customers.,higher taxes.,higher productivity.,lost sales.
MC,,1,Which of the following is an example of a safety procedure that a business might require its employees to follow:,3,Review products to ensure quality standards are met.,Place equipment in front of the business's emergency exits.,Wear protective headgear when working in hazardous areas.,"Store supplies in the facility's offices, closets, and aisles."
MC,,1,An important consideration when coordinating sequential tasks with team members is,1,timing.,durability.,pricing.,credibility.
MC,,1,Planning the quantities to produce is an important part of production planning because it helps,1,prevent losses to the business.,sequence the steps in production.,increase consumer demand for the product.,locate the resources needed for the product.
MC,,1,Which of the following is a true statement regarding operating costs:,4,Only some businesses have them.,They are fixed expenses.,They occur once or twice a year.,They are not directly related to production.
MC,,1,"Service contract A costs $1,500 yearly and includes 12 service calls each year. Service contract B costs $600 yearly and charges $70 per call up to 12 calls each year. Which contract is less expensive and by what amount?",3,Contract A by $80,Contract B by $50,Contract B by $60,Contract A by $70
MC,,1,One tool a business can use to control expenses is a(n),3,ratio.,balance sheet.,budget.,income statement.
MC,,1,Which of the following must occur for supply chain management to be successful:,4,Few people should be involved in operations.,Producers should be in contact with final customers.,Emphasis should be placed on internal activities.,Goods and communication should flow both ways.
MC,,1,Luke is reviewing several internal and external reports to compare his company's sales and market share in relation to those of other companies in the industry. What type of business analysis is Luke conducting?,2,Promotional,Competitive,Financial,Productivity
MC,,1,Which of the following is an example of business process thinking:,1,A company strives to fix its method of internal communications.,The marketing department and finance department avoid interacting.,"Whenever a customer complains about slow service, servers are fired.",A company prioritizes product promotions over product development.
MC,,1,Stress and fatigue are __________ factors that can affect business process design.,2,technological,human,regulatory,government
MC,,1,A business process change would likely be required if a company,3,plans a meeting for Friday.,goes out of business.,merges with another company.,has a profitable quarter.
MC,,1,How does supply chain management increase customer satisfaction?,1,Reduces the time it takes for goods to reach consumers,Integrates information throughout an organization,Improves cash flow,Enhances data quality
MC,,1,"Bernard's business is more successful than his competitors' because he is innovative, which gives him a(n) __________ advantage.",1,competitive,creative,absolute,administrative
MC,,1,Corporate governance is primarily concerned with __________ desires.,2,CEO,stakeholder,vendor,competitor
MC,,1,"A top-level executive is removed from his position on the Golden Ray Corporation's board of directors due to a personal scandal. The board then releases a detailed, professional statement to its stakeholders so they are aware of the situation. By doing this, Golden Ray Corporation is",2,lacking accountability.,demonstrating transparency.,following regulatory guidelines.,measuring internal performance.
MC,,1,Which of the following business activities is most likely to impact an organization's governance structures:,4,Raising prices on consumer goods,Hiring a new sales representative,Developing a marketing strategy,Borrowing money from a bank
MC,,1,Performance standards should be,4,extremely challenging.,subjective.,informally discussed.,measurable.
MC,,1,The determination of an exchange price acceptable to both the buyer and the seller of a product is called,4,product decision.,promotion.,place decision.,pricing.
MC,,1,Which of the following is not a factor that affects selling price:,4,Government regulation,Supply and demand,Competition,Profit control
MC,,1,Which of the following would be most useful to a business that is evaluating customer experience:,1,Online customer reviews,Sales data,Consumer trends,Kiosks
MC,,1,"A fast-food company offers burgers, chicken nuggets, pizza, and french fries. Eventually, the company realizes that the pizzas are not profitable and decides to stop selling them. Which product-mix strategy is the company using?",4,Trading down,Trading up,Alteration,Contraction
MC,,1,Customer services that all retailers should provide include,2,delivery service and play areas for children.,convenient store hours and receipts for purchases.,merchandise repair and restaurants.,alterations and fashion shows.
MC,,1,"Your target market is ""poor"" college students, so you base your unique selling proposition (USP) on value pricing. This is an example of a USP that is",1,meaningful to the customer.,difficult to communicate.,desirable and urgent.,fulfillable.
MC,,1,"Pat's Pizza Place has introduced a new, low-fat pizza crust. In its advertising, management not only describes how tasty the crust is, but it also tells readers that the crust is low-fat and healthy. Pat's Pizza Place is using which of the following promotional communication characteristics:",4,Relevance,Repetitious,Factual,Persuasive
MC,,1,Which of the following plans includes procedures for dealing with events that threaten to shut down business operations for an extended period of time:,2,Safety plan,Continuity plan,Business plan,Asset security plan
MC,,1,What is an example of an amplified word-of-mouth strategy?,4,A customer shares her opinion of a new product with a friend.,Fans share the release date for a new product on Facebook.,Customers post comments about a company on Twitter.,A company asks customers to share product reviews on a website.
MC,,1,"The primary cost factors that marketers must consider when developing a direct advertising campaign include list acquisition, delivery, and",3,research.,inventory.,production.,follow-up.
MC,,1,"Ben recently purchased a cell phone. The manufacturer provided a form and a special code with the phone's packaging. Ben completed the form, copied his sales receipt, and mailed these items back to the manufacturer along with the part of the packaging that contained the special code. Within six weeks, Ben received a $50 check from the phone manufacturer. What type of sales-promotion technique was used?",3,Sweepstakes,Coupon,Rebate,Warranty
MC,,1,An important activity performed by a business's public relations staff is,3,territory development.,market segmentation.,crisis management.,talent acquisition.
MC,,1,Which of the following is a situation indicating a problem with product durability:,1,A customer complains that her/his new cell phone battery quit working after one week.,A customer returns a recently purchased sweater because it is the wrong size.,A customer complains to a restaurant server that his/her steak is too rare.,A customer returns a software package because it does not work with her/his computer.
MC,,1,"A risk management program helps __________ risk, which makes it easier to organize and handle them.",1,categorize,encourage,prevent,process
MC,,1,Why has enterprise risk management developed?,2,The elimination of certain insurance plans,An increasingly diverse array of risks,Reduced government regulation,Declining quality standards
MC,,1,Which of the following is an example of a tangible item that can be sold:,1,Computer,Car wash,Haircut,Lawyer's advice
MC,,1,Who is usually responsible for developing and promoting an ethical atmosphere in a business?,4,Consultants,Employees,Attorneys,Managers
MC,,1,Which of the following are components generally included in a company's business plan:,2,"Marketing plan, summary, and franchise agreement","Company description, financial plan, and marketing plan","Management plan, licensing contract, and annual report","Summary, operating plan, and sales report"
MC,,1,A business should consider the impact that changes in the environment will have on the business's marketing mix because,4,government regulations can increase costs.,most businesses want to be reactive.,the marketing mix is affected by technology.,the business can change its marketing mix.
MC,,1,"When an advertiser sends postage-paid sweepstakes entry forms to individuals, the advertiser is using __________ direct mail advertising.",4,utility,informative,reminder,persuasive
MC,,1,"How does a business's gross profit compare to the industry standard of 30% if it has annual sales of $400,000 and cost of goods sold is $260,000?",4,35% higher,5% lower,35% lower,5% higher
MC,,1,Which of the following factors is associated with innovative organizations:,3,Leadership gaps,Change avoidance,Adaptability,Fear motivated
MC,,1,"Antonio has been tasked with helping the accounting staff at his company make the transition to a new recordkeeping software. He has been instructed to facilitate training sessions, answer employee questions, and show the staff how the new software will help make their jobs easier. Antonio is performing __________ management.",1,change,inventory,operations,supply chain
